,activity,appCat.builtin_count,appCat.builtin_sum,appCat.communication_count,appCat.communication_sum,appCat.entertainment_count,appCat.entertainment_sum,appCat.finance_count,appCat.finance_sum,appCat.game_count,appCat.game_sum,appCat.office_count,appCat.office_sum,appCat.other_count,appCat.other_sum,appCat.social_count,appCat.social_sum,appCat.travel_count,appCat.travel_sum,appCat.unknown_count,appCat.unknown_sum,appCat.utilities_count,appCat.utilities_sum,appCat.weather_count,appCat.weather_sum,call,circumplex.arousal,circumplex.valence,mood,screen_count,screen_sum,sms
2014-04-22 00:00:00.000000000,0.15725290411542997,248.0,7992.442999999997,60.0,2765.2219999999998,3.0,1580.793,0.0,0.0,1.0,47.306999999999995,,,5.0,46.479000000000006,48.0,2267.3469999999993,9.0,185.81,0.0,0.0,2.0,20.337,3.0,44.756,0.0,-0.75,1.0,7.25,132.0,15713.050998926155,0.0
2014-04-23 00:00:00.000000000,0.0951148533806444,230.0,4591.194999999999,70.0,3049.582000000001,3.0,142.137,6.0,47.781,2.0,93.535,,,5.0,50.004,34.0,2384.599,3.0,169.14499999999998,1.0,16.097,0.0,0.0,2.0,53.44,0.0,0.3333333333333333,1.0,7.0,125.0,9310.856999874115,1.0
2014-04-24 00:00:00.000000000,0.11913178112779042,233.0,3088.85,72.0,3579.205999999999,3.0,417.57599999999996,0.0,0.0,2.0,82.664,,,5.0,52.495999999999995,58.0,2900.796,0.0,0.0,0.0,0.0,77.0,1800.1179999999997,4.0,130.565,0.0,-0.2,1.2,8.0,185.0,11309.896000862122,0.0
2014-04-25 00:00:00.000000000,0.13038495753560778,185.0,3085.3910000000014,34.0,863.9889999999999,1.0,34.246,3.0,22.16,2.0,37.242999999999995,,,5.0,58.244,35.0,1666.3220000000003,4.0,89.547,0.0,0.0,1.0,10.033,4.0,62.71,0.0,-0.2,1.0,7.0,101.0,4424.054999589917,0.0
2014-04-26 00:00:00.000000000,0.0330103700922375,116.0,779.3349999999996,27.0,558.98,4.0,77.90700000000001,4.0,24.242,2.0,59.43299999999999,1.0,23.264,5.0,56.092,36.0,1833.679,1.0,129.18,1.0,40.239000000000004,0.0,0.0,5.0,104.55700000000002,0.0,0.0,1.0,8.0,56.0,4114.4489998817435,0.0
2014-04-27 00:00:00.000000000,0.053142000214668944,168.0,966.298,41.0,1582.3859999999997,17.0,558.951,4.0,27.411999999999995,2.0,51.331999999999994,,,6.0,56.367999999999995,19.0,1685.4180000000001,3.0,182.12499999999997,1.0,24.225,14.0,236.878,9.0,170.37199999999999,0.0,0.25,0.5,7.25,76.0,13994.419999837875,0.0
2014-04-28 00:00:00.000000000,0.09235672736208862,66.0,1641.6909999999998,18.0,676.588,2.0,74.999,0.0,0.0,0.0,0.0,,,2.0,673.0500000000001,7.0,290.841,3.0,81.965,0.0,0.0,1.0,7.022,0.0,0.0,0.0,-0.5,1.0,7.5,40.0,2569.507999897006,0.0
2014-04-29 00:00:00.000000000,0.0,3.0,9.48,3.0,24.046000000000003,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.8,7.0,0.0,0.0,0.0
2014-04-30 00:00:00.000000000,0.030598256251653227,37.0,212.45499999999998,29.0,380.809,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,23.65,10.0,792.076,0.0,0.0,1.0,59.238,1.0,12.065,0.0,0.0,0.0,-0.2,0.2,6.2,15.0,1370.197999715805,0.0
2014-05-01 00:00:00.000000000,0.057490928556129715,246.0,6414.530999999995,60.0,2024.1279999999997,6.0,455.10499999999996,6.0,89.15299999999999,20.0,621.9910000000001,,,8.0,252.731,52.0,2350.037999999999,2.0,82.91300000000001,2.0,37.830000000000005,0.0,0.0,1.0,40.242,0.0,-0.6,0.4,6.4,131.0,8454.422998905184,1.0
2014-05-02 00:00:00.000000000,0.08226363403733761,266.0,3910.6259999999997,85.0,2619.451,2.0,109.002,1.0,5.023,2.0,202.949,,,7.0,218.45100000000002,56.0,2816.699,1.0,30.166,1.0,84.101,2.0,25.779000000000003,0.0,0.0,1.0,-0.5,1.0,6.8,130.0,8815.100000619885,
2014-05-03 00:00:00.000000000,0.054198748079751564,273.0,3301.6580000000017,86.0,2420.192,3.0,144.737,2.0,12.035,9.0,466.36099999999993,,,6.0,53.65500000000001,39.0,1904.8290000000004,0.0,0.0,1.0,46.672,16.0,217.981,1.0,43.93,2.0,0.0,1.0,7.4,143.0,7978.536000013354,
2014-05-04 00:00:00.000000000,0.029219101387488376,188.0,2362.658000000001,39.0,1270.993,6.0,527.476,0.0,0.0,3.0,371.341,,,7.0,167.92399999999998,34.0,1541.5349999999996,3.0,118.765,0.0,0.0,55.0,1047.9259999999997,2.0,30.084,0.0,-0.4,0.6666666666666666,6.8,106.0,8414.128998994829,
2014-05-05 00:00:00.000000000,0.06396706485711144,195.0,1303.5769999999998,53.0,1317.1710000000003,4.0,208.636,2.0,8.033,2.0,306.696,,,11.0,531.512,36.0,1655.1580000000004,1.0,47.757,2.0,83.581,19.0,454.03600000000006,2.0,53.47,0.0,0.5,1.0,7.0,105.0,6217.170999526979,
2014-05-06 00:00:00.000000000,0.07209549768692994,200.0,6114.8020000000015,49.0,2253.1450000000004,5.0,202.795,4.0,13.349,1.0,21.003,,,2.0,6.327999999999999,38.0,1779.9270000000001,1.0,28.435,1.0,32.111,1.0,66.22,1.0,31.711,1.0,,,,101.0,6754.850999116899,
2014-05-07 00:00:00.000000000,0.027966857841785986,223.0,2543.5919999999996,61.0,1530.4950000000001,2.0,67.793,3.0,27.476999999999997,9.0,409.98,,,7.0,107.934,55.0,2172.2390000000005,2.0,160.39600000000002,1.0,33.676,,,2.0,9.186,1.0,0.0,-0.25,6.333333333333333,106.0,6894.351999998094,
2014-05-08 00:00:00.000000000,0.03576887078168944,97.0,2596.097000000001,34.0,1174.962,,,,,1.0,148.86700000000002,,,2.0,26.128,21.0,1240.5869999999995,,,,,,,,,,0.0,0.5,6.5,51.0,2669.583000421525,
2014-02-17 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0
2014-02-18 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
2014-02-19 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,9.0
2014-02-20 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,3.0
2014-02-21 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
2014-02-22 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,8.0
2014-02-23 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0
2014-02-24 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0
2014-02-25 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,0.0
2014-02-26 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
2014-02-27 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,2.0
2014-02-28 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,2.0
2014-03-01 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
2014-03-02 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0
2014-03-03 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
2014-03-04 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0
2014-03-05 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,0.0
2014-03-06 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,1.0
2014-03-07 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,5.0
2014-03-08 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,6.0
2014-03-09 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
2014-03-10 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,0.0
2014-03-11 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
2014-03-12 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
2014-03-13 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,5.0
2014-03-14 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0
2014-03-15 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,3.0
2014-03-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
2014-03-17 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0
2014-03-18 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
2014-03-19 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0
2014-03-20 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,3.0
2014-03-21 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,2.0
2014-03-22 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0
2014-03-23 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,0.0
2014-03-24 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0
2014-03-25 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,8.0
2014-03-26 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
2014-03-27 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
2014-03-28 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
2014-03-29 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
2014-03-30 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
2014-03-31 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,4.0
2014-04-01 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,3.0
2014-04-02 00:00:00.000000000,0.15358132140520142,10.0,222.42499999999998,35.0,922.3450000000003,1.0,7.023,,,,,59.0,375.1029999999998,7.0,170.44899999999998,18.0,2182.8700000000003,,,,,3.0,14.126000000000001,,,0.0,0.25,1.5,8.5,38.0,2727.8409993648543,2.0
2014-04-03 00:00:00.000000000,0.1886913420889081,23.0,133.01399999999998,79.0,1869.5210000000004,0.0,0.0,,,,,75.0,1299.5949999999998,5.0,137.89000000000001,14.0,1491.985,2.0,90.71700000000001,,,0.0,0.0,,,0.0,-1.0,0.25,7.25,79.0,3939.3320002555824,0.0
2014-04-04 00:00:00.000000000,0.015126292203892644,4.0,13.522000000000002,24.0,826.7060000000001,5.0,172.06599999999997,,,,,37.0,126.322,5.0,69.44,23.0,1984.2599999999998,8.0,777.9000000000001,,,0.0,0.0,,,1.0,-1.25,0.75,8.0,47.0,3967.075998783112,0.0
2014-04-05 00:00:00.000000000,0.14988214995833685,23.0,151.90400000000002,83.0,2457.5889999999995,0.0,0.0,,,,,144.0,855.2119999999999,5.0,87.655,37.0,2763.1330000000003,5.0,316.99399999999997,,,0.0,0.0,,,0.0,0.8,0.8,8.2,121.0,6806.078000307085,2.0
2014-04-06 00:00:00.000000000,0.11463534506164204,12.0,241.93400000000003,50.0,2141.965,0.0,0.0,,,,,90.0,346.3190000000002,6.0,215.304,64.0,7123.663999999999,0.0,0.0,,,3.0,15.058,,,0.0,0.0,0.8,7.75,68.0,9531.902999639507,6.0
2014-04-07 00:00:00.000000000,0.19540927482103945,20.0,266.63900000000007,62.0,2490.1130000000007,1.0,47.141999999999996,,,,,152.0,796.9639999999998,10.0,234.98000000000002,103.0,7326.924999999998,0.0,0.0,,,0.0,0.0,,,0.0,-0.6,0.2,7.2,143.0,11191.926000595093,0.0
2014-04-08 00:00:00.000000000,0.13756706347311956,55.0,1210.7329999999997,116.0,4535.777,11.0,696.8,,,,,210.0,1432.8709999999994,5.0,72.49199999999999,90.0,6850.535000000001,5.0,182.989,,,0.0,0.0,,,0.0,-0.8,1.0,7.8,178.0,14873.304000377655,4.0
2014-04-09 00:00:00.000000000,0.06840374522127911,11.0,234.85499999999993,63.0,3151.915000000001,0.0,0.0,,,,,86.0,599.3290000000004,5.0,61.60799999999999,22.0,3194.319,0.0,0.0,,,2.0,2.0149999999999997,,,0.0,0.4,0.4,7.6,69.0,5617.376000642778,0.0
2014-04-10 00:00:00.000000000,0.1676437975828992,30.0,417.922,56.0,1978.8589999999995,2.0,49.20100000000001,,,,,113.0,671.1150000000001,9.0,713.279,38.0,3479.9439999999995,0.0,0.0,,,0.0,0.0,,,1.0,0.4,1.4,8.6,83.0,7310.520997524259,3.0
2014-04-11 00:00:00.000000000,0.01897823474799861,5.0,26.098999999999997,44.0,2509.4590000000003,4.0,100.238,1.0,27.183000000000003,,,79.0,988.105,5.0,56.289,50.0,3173.0199999999995,0.0,0.0,,,3.0,4.041,,,0.0,0.2,0.6,7.2,72.0,6887.131999969486,0.0
2014-04-12 00:00:00.000000000,0.11546995747559542,12.0,83.032,48.0,1837.5330000000004,3.0,96.78599999999999,0.0,0.0,,,73.0,292.025,6.0,66.493,4.0,149.98,5.0,138.267,,,0.0,0.0,,,0.0,1.0,0.75,8.25,62.0,2665.6599991321555,1.0
2014-04-13 00:00:00.000000000,0.07499411788569071,12.0,382.14700000000005,85.0,2446.3369999999995,0.0,0.0,0.0,0.0,,,122.0,559.322,8.0,64.56700000000001,38.0,3855.0979999999995,4.0,177.822,,,0.0,0.0,,,0.0,0.0,0.6,8.2,88.0,11175.523998498915,0.0
2014-04-14 00:00:00.000000000,0.14115802099173555,14.0,346.94599999999997,54.0,2033.1000000000004,2.0,91.46900000000001,0.0,0.0,,,112.0,777.1320000000002,7.0,176.56,56.0,5300.715999999999,0.0,0.0,,,0.0,0.0,,,0.0,-0.8,1.0,8.0,93.0,7842.806001186371,0.0
2014-04-15 00:00:00.000000000,0.19738316762908892,10.0,109.16300000000001,109.0,4330.224000000001,3.0,43.15999999999999,0.0,0.0,,,147.0,818.141,6.0,76.42599999999999,67.0,3903.0750000000003,0.0,0.0,,,0.0,0.0,,,0.0,-0.5,1.0,8.25,137.0,9205.890996217728,1.0
2014-04-16 00:00:00.000000000,0.031889568580213065,34.0,336.56200000000007,78.0,3112.6549999999993,13.0,2162.9629999999997,1.0,1.004,,,128.0,632.9019999999999,8.0,129.926,82.0,5169.098,9.0,410.731,,,0.0,0.0,,,1.0,0.0,1.0,7.8,122.0,11911.72399926185,5.0
2014-04-17 00:00:00.000000000,0.10466354394673522,23.0,199.72500000000005,105.0,8852.544,1.0,22.31,0.0,0.0,,,154.0,825.8579999999997,5.0,64.289,55.0,2654.9649999999992,2.0,69.41399999999999,,,3.0,3.018,,,2.0,0.8,0.8,7.6,111.0,6325.021000146866,4.0
2014-04-18 00:00:00.000000000,0.1547806052191322,37.0,531.1370000000001,62.0,2845.557999999999,1.0,487.892,0.0,0.0,,,104.0,1394.7730000000004,6.0,102.51799999999999,52.0,4633.982,1.0,64.902,,,3.0,4.031000000000001,,,1.0,-0.25,0.25,8.0,90.0,9005.241000413891,1.0
2014-04-19 00:00:00.000000000,0.07083333333333326,28.0,359.67300000000006,60.0,2150.765,0.0,0.0,0.0,0.0,,,98.0,33283.021,5.0,94.42399999999998,52.0,4294.650000000001,1.0,30.28,,,0.0,0.0,,,1.0,-0.6,0.2,7.0,69.0,7506.035999536514,3.0
2014-04-20 00:00:00.000000000,0.008417145593869736,10.0,71.311,19.0,1014.836,0.0,0.0,0.0,0.0,,,44.0,212.00900000000001,5.0,88.465,38.0,1608.1299999999999,0.0,0.0,,,0.0,0.0,,,0.0,-0.5,0.75,7.5,34.0,3084.711000204088,0.0
2014-04-21 00:00:00.000000000,0.11076388888888887,12.0,34.02499999999999,39.0,1234.593,0.0,0.0,0.0,0.0,,,51.0,328.005,8.0,187.019,24.0,2052.156,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.4,7.2,43.0,3747.0190002918253,0.0
2014-04-22 00:00:00.000000000,0.16646602328706817,62.0,1667.174,120.0,4858.252,2.0,156.89,0.0,0.0,,,189.0,1742.5610000000006,5.0,47.538000000000004,77.0,3921.9770000000003,19.0,676.096,,,6.0,8.087,,,3.0,-0.2,0.0,6.4,163.0,12947.800999164583,11.0
2014-04-23 00:00:00.000000000,0.09481132256815115,50.0,364.6059999999998,91.0,3333.445,1.0,397.754,0.0,0.0,,,169.0,1600.2,5.0,38.202,40.0,4082.6979999999994,15.0,419.1529999999999,,,1.0,27.061999999999998,,,4.0,0.6,0.6,7.6,133.0,12022.980001211166,1.0
2014-04-24 00:00:00.000000000,0.18661315132741277,51.0,417.58200000000005,116.0,3718.9090000000006,1.0,1088.969,0.0,0.0,,,216.0,1063.0719999999988,5.0,48.217,62.0,3170.0449999999996,13.0,554.443,,,0.0,0.0,,,0.0,0.2,1.0,7.8,182.0,9600.506002664571,3.0
2014-04-25 00:00:00.000000000,0.16510803391777293,16.0,565.0739999999998,60.0,2368.2210000000014,0.0,0.0,0.0,0.0,,,85.0,660.8069999999999,5.0,46.355,6.0,129.404,5.0,221.435,,,3.0,3.0600000000000005,,,0.0,0.0,0.75,7.5,84.0,3919.8140008449564,1.0
2014-04-26 00:00:00.000000000,0.269335092679129,37.0,560.884,121.0,3443.8879999999986,0.0,0.0,0.0,0.0,,,141.0,1034.2689999999998,8.0,155.488,54.0,5209.301000000001,1.0,47.181999999999995,,,0.0,0.0,,,2.0,0.0,0.0,6.0,167.0,10479.32800269127,4.0
2014-04-27 00:00:00.000000000,0.044895598261322965,37.0,1304.3349999999998,38.0,890.9469999999998,6.0,317.902,0.0,0.0,,,80.0,517.0930000000001,5.0,53.253,32.0,4955.927000000001,0.0,0.0,,,0.0,0.0,,,0.0,-0.75,0.0,6.5,63.0,7078.390000104902,0.0
2014-04-28 00:00:00.000000000,0.07879215708108615,39.0,606.1639999999998,67.0,1864.1959999999992,7.0,1528.2210000000002,0.0,0.0,,,98.0,683.572,5.0,53.297,26.0,2524.755,7.0,457.693,,,0.0,0.0,,,0.0,-0.4,0.4,7.0,91.0,7495.86300110817,0.0
2014-04-29 00:00:00.000000000,0.2085233883666979,87.0,1912.5559999999998,112.0,3277.752999999999,32.0,2120.9629999999997,1.0,68.332,,,185.0,1610.897,5.0,48.324999999999996,62.0,3099.0409999999997,1.0,35.59,,,0.0,0.0,,,0.0,0.4,0.8,7.6,177.0,11914.784997701645,1.0
2014-04-30 00:00:00.000000000,0.09121493415357158,32.0,1098.1699999999998,62.0,3211.5919999999987,4.0,181.471,0.0,0.0,,,99.0,690.295,5.0,61.305,25.0,4138.987,3.0,50.56,,,0.0,0.0,,,1.0,-0.4,0.2,7.8,83.0,9185.733000040054,2.0
2014-05-01 00:00:00.000000000,0.13183429371661343,42.0,335.77099999999996,114.0,4195.65,0.0,0.0,0.0,0.0,,,104.0,2203.138,5.0,35.15,32.0,1088.6609999999996,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.4,7.6,109.0,6110.111998796463,0.0
2014-05-02 00:00:00.000000000,0.3209989457982649,89.0,1658.5580000000004,46.0,600.3589999999997,0.0,0.0,0.0,0.0,,,93.0,674.1509999999997,0.0,0.0,10.0,302.231,3.0,157.998,,,2.0,2.299,,,0.0,,,,103.0,3315.274000167847,7.0
2014-05-03 00:00:00.000000000,0.291548117478645,41.0,992.7529999999998,6.0,334.37,2.0,34.317,0.0,0.0,,,43.0,6024.433,1.0,14.052,9.0,120.358,0.0,0.0,,,0.0,0.0,,,0.0,1.0,1.0,8.0,48.0,1832.099000453949,2.0
2014-05-04 00:00:00.000000000,0.3729824077846088,25.0,366.499,36.0,1259.7849999999999,0.0,0.0,0.0,0.0,,,99.0,5916.104,3.0,27.162,8.0,902.2110000000001,0.0,0.0,,,0.0,0.0,,,1.0,-1.0,1.0,8.0,83.0,3147.8140001297,7.0
2014-05-05 00:00:00.000000000,0.21394117129591342,87.0,910.3019999999997,53.0,1675.5589999999997,0.0,0.0,0.0,0.0,,,109.0,674.6029999999996,3.0,42.099000000000004,14.0,2064.259,11.0,332.67699999999996,,,0.0,0.0,,,9.0,-0.3333333333333333,0.6666666666666666,7.333333333333333,115.0,5538.639000177383,17.0
2014-05-06 00:00:00.000000000,0.08994613655738976,20.0,159.45,57.0,2002.3380000000002,0.0,0.0,0.0,0.0,,,97.0,1819.2979999999993,1.0,2.0069999999999997,60.0,3593.0279999999984,0.0,0.0,,,0.0,0.0,,,0.0,,,,73.0,14082.108999967575,0.0
2014-05-07 00:00:00.000000000,0.03446853502981983,3.0,8.045,23.0,433.88400000000007,0.0,0.0,0.0,0.0,,,35.0,201.554,8.0,995.0270000000002,26.0,1124.2560000000003,0.0,0.0,,,0.0,0.0,,,0.0,-0.2,0.8,7.8,44.0,2763.989000320434,0.0
2014-05-08 00:00:00.000000000,0.11769330217468053,42.0,177.727,104.0,4566.261000000001,1.0,13.125,0.0,0.0,,,126.0,1952.6379999999995,5.0,33.964999999999996,77.0,3145.954999999999,0.0,0.0,,,0.0,0.0,,,1.0,0.4,1.0,7.8,121.0,9283.68100333214,2.0
2014-05-09 00:00:00.000000000,0.05826990937637067,23.0,424.63300000000004,65.0,5227.460000000001,6.0,1281.7119999999998,3.0,65.333,,,72.0,323.32500000000005,10.0,992.057,38.0,4079.0320000000006,0.0,0.0,,,0.0,0.0,,,1.0,-0.4,0.6,7.4,75.0,12395.829001426704,0.0
2014-05-10 00:00:00.000000000,0.12233941652660994,51.0,349.22099999999995,119.0,7022.016999999999,1.0,28.156999999999996,,,,,144.0,1340.5239999999997,14.0,209.46499999999995,83.0,7162.089999999999,0.0,0.0,,,2.0,3.094,,,1.0,-0.2,0.4,7.0,149.0,16022.038999319075,1.0
2014-05-11 00:00:00.000000000,0.015175118928836292,24.0,164.367,43.0,2730.711,0.0,0.0,,,,,94.0,522.0260000000003,6.0,62.325,65.0,5470.4349999999995,1.0,53.644,,,0.0,0.0,,,0.0,-0.8,0.4,7.0,59.0,9004.832000255583,0.0
2014-05-12 00:00:00.000000000,0.14951704294124674,72.0,772.9159999999998,159.0,6234.928999999999,16.0,857.8399999999999,,,,,209.0,1009.2709999999996,5.0,44.259,90.0,5361.464999999999,2.0,21.286,,,0.0,0.0,,,0.0,-0.2,0.8,7.6,170.0,13648.031000375748,6.0
2014-05-13 00:00:00.000000000,0.11524752444837592,60.0,376.7069999999999,130.0,6271.9519999999975,2.0,53.247,,,,,161.0,843.8079999999997,6.0,511.76800000000003,94.0,7132.595999999999,,,,,2.0,28.22,,,2.0,0.6,0.8,8.2,127.0,13083.924000024796,6.0
2014-05-14 00:00:00.000000000,0.125,,,2.0,204.86499999999998,,,,,,,1.0,7.171,,,4.0,134.873,,,,,,,,,,0.2,0.4,7.6,2.0,7.43600010871887,
2014-05-15 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,0.0,6.0,,,
2014-02-17 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
2014-02-18 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
2014-02-19 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-02-20 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
2014-02-21 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,
2014-02-22 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,6.0
2014-02-23 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0
2014-02-24 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0
2014-02-25 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0
2014-02-26 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,0.0
2014-02-27 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0
2014-02-28 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0
2014-03-01 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
2014-03-02 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,0.0
2014-03-03 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0
2014-03-04 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0
2014-03-05 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
2014-03-06 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,0.0
2014-03-07 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0
2014-03-08 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
2014-03-09 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
2014-03-10 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,0.0
2014-03-11 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,0.0
2014-03-12 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,5.0
2014-03-13 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
2014-03-14 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0
2014-03-15 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
2014-03-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
2014-03-17 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0
2014-03-18 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,0.0
2014-03-19 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,0.0
2014-03-20 00:00:00.000000000,0.0822704081632655,106.0,664.866,44.0,2011.303,10.0,1930.0609999999997,11.0,38.551,,,1.0,228.138,13.0,355.448,12.0,778.0760000000002,,,2.0,29.372999999999998,5.0,31.155,,,2.0,0.3333333333333333,1.0,7.0,74.0,6640.6430003643,0.0
2014-03-21 00:00:00.000000000,0.2122594681147313,121.0,945.1459999999996,91.0,3108.807999999999,20.0,4282.086,0.0,0.0,,,0.0,0.0,7.0,468.773,10.0,1685.4339999999997,,,4.0,61.8,9.0,87.215,,,3.0,-0.4,1.2,7.8,98.0,9825.663999319071,2.0
